age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,contacted_before,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
49,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
33,admin.,single,university.degree,no,yes,no,cellular,may,thu,4,0,1,failure,1.0,1,1,1,1,0
38,management,married,unknown,no,no,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
32,admin.,married,high.school,no,no,yes,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
32,technician,single,high.school,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
34,admin.,married,university.degree,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
37,admin.,married,high.school,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
34,admin.,married,high.school,no,no,yes,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
32,blue-collar,married,professional.course,unknown,yes,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
37,admin.,married,high.school,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
34,technician,married,university.degree,no,yes,no,telephone,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
34,technician,married,university.degree,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
28,admin.,single,high.school,unknown,yes,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
29,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,1
45,admin.,divorced,basic.9y,unknown,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
34,services,single,high.school,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
34,services,single,high.school,no,yes,no,telephone,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
35,admin.,single,high.school,no,yes,yes,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
33,blue-collar,single,basic.9y,no,yes,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
37,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
56,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
31,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
23,student,single,basic.9y,no,yes,yes,cellular,may,thu,4,0,0,nonexistent,1.0,1,1,1,1,0
40,management,married,university.degree,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
45,technician,married,professional.course,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
39,management,single,university.degree,unknown,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
40,management,married,university.degree,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
38,blue-collar,single,basic.4y,no,no,yes,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
31,blue-collar,single,high.school,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
40,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,4,0,0,nonexistent,1.0,1,1,1,1,0
26,admin.,single,basic.9y,unknown,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,1
37,management,divorced,university.degree,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
45,technician,married,professional.course,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
27,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
27,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
27,blue-collar,single,basic.9y,unknown,yes,yes,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
45,technician,divorced,high.school,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
35,services,single,high.school,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
33,technician,married,university.degree,no,no,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
35,services,single,high.school,no,yes,yes,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
39,management,married,university.degree,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
39,management,married,university.degree,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
42,admin.,divorced,high.school,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
39,management,married,university.degree,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
38,unemployed,divorced,high.school,unknown,yes,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
27,blue-collar,single,basic.9y,unknown,yes,yes,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,1
32,services,married,high.school,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
42,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
42,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
28,technician,single,basic.9y,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
50,admin.,married,basic.9y,no,yes,unknown,cellular,may,thu,4,0,1,failure,1.0,1,1,1,1,0
27,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
27,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
40,services,married,high.school,unknown,no,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
38,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
39,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,1
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
39,blue-collar,married,high.school,unknown,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
41,management,married,university.degree,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
42,services,single,high.school,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
42,services,married,professional.course,no,yes,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
45,blue-collar,married,basic.4y,no,yes,unknown,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
37,blue-collar,single,university.degree,unknown,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
45,technician,divorced,high.school,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
45,admin.,married,high.school,no,yes,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
27,student,single,high.school,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
39,management,married,professional.course,no,yes,no,cellular,may,thu,1,1,1,success,1.0,1,1,1,1,0
34,services,single,high.school,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,1
44,self-employed,divorced,professional.course,no,yes,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
36,technician,married,professional.course,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
32,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
36,blue-collar,married,unknown,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
34,management,married,university.degree,unknown,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
43,self-employed,married,professional.course,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
37,management,single,university.degree,no,no,no,telephone,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
51,management,divorced,university.degree,no,yes,no,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
27,services,single,high.school,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
52,technician,married,professional.course,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
27,services,single,high.school,no,yes,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
39,management,single,university.degree,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
43,management,single,university.degree,no,yes,no,telephone,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
36,technician,divorced,professional.course,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
59,retired,divorced,high.school,unknown,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
48,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
37,services,married,high.school,no,yes,no,cellular,may,thu,2,1,1,success,1.0,1,1,1,1,0
32,admin.,divorced,high.school,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
34,admin.,single,university.degree,no,yes,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
48,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,2,1,1,success,1.0,1,1,1,1,0
42,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
34,admin.,single,unknown,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
43,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
51,services,divorced,high.school,unknown,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
39,entrepreneur,married,basic.6y,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
41,admin.,single,high.school,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
39,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
33,services,married,basic.9y,no,no,no,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
37,blue-collar,single,university.degree,unknown,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
33,admin.,single,university.degree,no,yes,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
39,unemployed,married,basic.4y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
58,technician,divorced,university.degree,no,no,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
41,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
32,admin.,married,university.degree,no,yes,yes,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
32,admin.,married,university.degree,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
34,services,married,professional.course,unknown,yes,yes,cellular,may,thu,4,0,0,nonexistent,1.0,1,1,1,1,0
37,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
27,technician,married,professional.course,no,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,1
40,technician,single,university.degree,no,no,no,telephone,may,thu,2,0,1,failure,1.0,1,1,1,1,0
32,admin.,married,university.degree,no,yes,no,cellular,may,thu,4,0,1,failure,1.0,1,1,1,1,0
32,admin.,married,university.degree,no,no,no,cellular,may,thu,1,1,1,success,1.0,1,1,1,1,1
31,services,divorced,high.school,unknown,no,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
46,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
39,technician,married,professional.course,no,yes,no,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
55,technician,married,university.degree,no,yes,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,1
28,services,married,basic.9y,unknown,yes,yes,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
35,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
29,entrepreneur,married,high.school,no,no,no,telephone,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
27,admin.,married,high.school,no,no,yes,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
37,management,married,university.degree,unknown,no,yes,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
29,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
27,admin.,married,high.school,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
34,blue-collar,married,basic.4y,unknown,no,yes,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
41,self-employed,married,basic.9y,no,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
29,admin.,married,high.school,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,1
36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
50,admin.,married,basic.9y,no,no,no,cellular,may,thu,4,0,0,nonexistent,1.0,1,1,1,1,0
37,unemployed,married,basic.6y,no,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
33,blue-collar,married,professional.course,unknown,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
38,admin.,single,university.degree,no,no,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
43,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
26,admin.,single,basic.9y,unknown,yes,no,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
35,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
35,management,married,university.degree,no,no,no,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
27,blue-collar,single,high.school,no,no,yes,cellular,may,thu,1,0,1,failure,1.0,1,1,1,1,0
54,admin.,married,high.school,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,1
56,blue-collar,married,basic.4y,unknown,no,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
41,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
41,blue-collar,married,basic.4y,unknown,yes,unknown,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
31,services,single,high.school,no,no,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
46,blue-collar,single,basic.6y,unknown,no,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
46,management,married,university.degree,no,yes,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
35,management,married,university.degree,no,no,no,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
46,management,married,university.degree,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
34,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
49,technician,single,high.school,no,no,yes,cellular,may,thu,4,0,0,nonexistent,1.0,1,1,1,1,0
36,admin.,married,professional.course,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
36,services,married,high.school,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
31,services,married,high.school,no,yes,unknown,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
32,technician,single,professional.course,no,no,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
30,entrepreneur,divorced,basic.6y,no,no,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
33,admin.,single,university.degree,no,no,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
44,blue-collar,married,basic.6y,no,no,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
31,management,single,university.degree,no,yes,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
35,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
35,services,married,professional.course,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
59,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
33,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
46,admin.,married,university.degree,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
59,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
33,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
40,admin.,married,basic.9y,no,yes,yes,cellular,may,thu,2,1,1,success,1.0,1,1,1,1,0
30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
31,admin.,married,university.degree,no,no,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
36,blue-collar,single,basic.4y,no,no,yes,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
44,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
34,technician,married,professional.course,no,yes,unknown,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
40,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
33,admin.,divorced,university.degree,no,no,yes,cellular,may,thu,4,0,0,nonexistent,1.0,1,1,1,1,0
37,services,married,basic.9y,no,yes,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
37,admin.,married,high.school,no,no,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
35,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,1
48,blue-collar,married,professional.course,no,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
54,admin.,married,high.school,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
44,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
34,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
39,technician,married,professional.course,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
37,services,married,high.school,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
28,admin.,single,high.school,unknown,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,1
30,services,single,high.school,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
28,services,married,basic.9y,unknown,no,no,telephone,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
39,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
26,unemployed,married,basic.9y,no,yes,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
36,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,1
41,admin.,single,high.school,no,no,no,telephone,may,thu,2,0,1,failure,1.0,1,1,1,1,0
45,technician,divorced,university.degree,no,yes,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
42,admin.,divorced,high.school,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
43,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,4,0,1,failure,1.0,1,1,1,1,0
44,services,married,professional.course,unknown,yes,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
24,student,single,university.degree,no,no,no,telephone,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
36,student,single,basic.9y,unknown,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
32,admin.,single,professional.course,no,yes,no,cellular,may,thu,2,1,1,failure,1.0,1,1,1,1,0
36,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
35,services,single,high.school,no,no,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
28,student,single,university.degree,unknown,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
44,technician,divorced,professional.course,no,yes,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
31,entrepreneur,single,basic.9y,unknown,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
39,services,married,high.school,no,yes,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
56,admin.,married,basic.9y,no,no,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
35,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
46,management,married,university.degree,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
46,services,married,high.school,unknown,no,no,telephone,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
40,services,married,high.school,unknown,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
31,services,married,high.school,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
34,services,single,high.school,no,yes,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
33,services,married,high.school,no,yes,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
48,blue-collar,married,professional.course,no,no,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
46,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
36,blue-collar,married,unknown,no,no,no,cellular,may,thu,4,0,1,failure,1.0,1,1,1,1,0
29,services,married,professional.course,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
43,services,single,high.school,no,no,no,cellular,may,thu,4,0,0,nonexistent,1.0,1,1,1,1,0
30,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
35,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
31,unemployed,married,professional.course,no,yes,no,cellular,may,thu,1,0,0,nonexistent,1.0,1,1,1,1,0
26,admin.,single,basic.9y,unknown,yes,yes,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
35,technician,single,professional.course,no,no,yes,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
36,student,single,basic.9y,unknown,yes,yes,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
31,technician,married,professional.course,unknown,yes,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
44,blue-collar,divorced,basic.6y,unknown,no,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,1
24,services,single,high.school,unknown,yes,no,cellular,may,thu,2,1,1,success,1.0,1,1,1,1,0
36,blue-collar,married,unknown,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
46,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,1
49,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
31,services,married,high.school,no,yes,unknown,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
46,management,married,university.degree,no,yes,yes,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
33,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,2,0,0,nonexistent,1.0,1,1,1,1,0
48,technician,married,basic.9y,no,no,no,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,1
38,technician,married,university.degree,no,yes,no,cellular,may,thu,3,0,1,failure,1.0,1,1,1,1,0
47,admin.,single,basic.9y,no,no,no,cellular,may,thu,2,0,1,failure,1.0,1,1,1,1,0
47,management,married,university.degree,no,yes,no,cellular,may,thu,4,0,0,nonexistent,1.0,1,1,1,1,0
45,management,married,university.degree,no,yes,yes,cellular,may,thu,3,0,0,nonexistent,1.0,1,1,1,1,0
